"","Set_ID","Name","Year","Theme","Theme_Group","Subtheme","Category","Packaging","Num_Instructions","Availability","Pieces","Minifigures","Owned","Rating","USD_MSRP","Total_Quantity","Current_Price"
"9683","10759-1","Elastigirl's Rooftop Pursuit",2018,"Juniors","Junior","Incredibles 2","Normal","Box",2,"Retail",95,2,1519,3.7,19.99,1,28.88
"9684","10760-1","Underminer Bank Heist",2018,"Juniors","Junior","Incredibles 2","Normal","Box",2,"Retail",149,3,1755,3.7,24.99,2,50
"9685","10761-1","The Great Home Escape",2018,"Juniors","Junior","Incredibles 2","Normal","Box",2,"Retail",178,4,1786,3.7,29.99,3,73
"9686","10762-1","Belle's Story Time",2018,"Juniors","Junior","Disney Princess","Normal","Box",2,"Retail",87,4,833,3.4,14.99,3,17
"9687","10763-1","Stephanie's Lakeside House",2018,"Juniors","Junior","Friends","Normal","Box",4,"Retail",215,3,281,0,34.99,2,21.348
"9688","10764-1","City Central Airport",2018,"Juniors","Junior","City","Normal","Box",4,"Retail",376,5,533,0,49.99,0,NA
"9689","10765-1","Ariel's Underwater Concert",2018,"Juniors","Junior","Disney Princess","Normal","Box",2,"{Not specified}",92,1,688,0,14.99,3,19.99
"9690","10858-1","My First Puzzle Pets",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",18,0,714,3.4,9.99,0,NA
"9691","10859-1","My First Ladybird",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"Retail",6,0,489,0,4.99,0,NA
"9692","10860-1","My First Race Car",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"Retail",6,0,544,3.5,4.99,1,4
"9693","10861-1","My First Emotions",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",28,0,279,0,19.99,0,NA
"9694","10862-1","My First Celebration",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",41,0,404,0,14.99,0,NA
"9695","10863-1","My First Animal Brick Box",2018,"Duplo","Pre-school",NA,"Normal","Plastic box",2,"{Not specified}",34,0,420,0,29.99,0,NA
"9696","10864-1","Large Playground Brick Box",2018,"Duplo","Pre-school",NA,"Normal","Plastic box",2,"{Not specified}",71,2,271,0,49.99,0,NA
"9697","10865-1","Fun Creations",2018,"Duplo","Pre-school",NA,"Normal","Box with handle",2,"{Not specified}",70,0,192,0,29.99,0,NA
"9698","10867-1","Farmers' Market",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",26,3,414,0,19.99,0,NA
"9699","10868-1","Farm Pony Stable",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",59,2,386,0,29.99,0,NA
"9700","10869-1","Farm Adventures",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",104,3,329,0,59.99,0,NA
"9701","10870-1","Farm Animals",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",16,0,1146,4.1,9.99,0,NA
"9702","10871-1","Airport",2018,"Duplo","Pre-school",NA,"Normal","Box",2,"{Not specified}",29,3,909,4.2,24.99,1,23.99
"9703","10872-1","Train Bridge and Tracks",2018,"Duplo","Pre-school","Trains","Normal","Box",2,"Retail",26,1,1191,3.7,24.99,0,NA
"9704","10873-1","Minnie's Birthday Party",2018,"Duplo","Pre-school","Minnie","Normal","Box",2,"Retail",21,1,506,0,19.99,7,23.99
"9705","10874-1","Steam Train",2018,"Duplo","Pre-school","Trains","Normal","Box",2,"Retail",59,2,1473,4,64.99,4,71.98
"9706","10875-1","Cargo Train",2018,"Duplo","Pre-school","Trains","Normal","Box",2,"Retail",105,3,805,4,129.99,0,NA
"9707","10876-1","Spider-Man & Hulk Adventures",2018,"Duplo","Pre-school","Marvel Super Hero Adventures","Normal","Box",2,"Retail",38,3,347,0,29.99,2,44.991
"9708","10877-1","Belle's Tea Party",2018,"Duplo","Pre-school","Disney Princess","Normal","Box",2,"{Not specified}",19,4,468,0,19.99,1,27
"9709","10878-1","Rapunzel's Tower",2018,"Duplo","Pre-school","Disney Princess","Normal","Box",2,"{Not specified}",37,1,188,0,29.99,0,NA
"9710","10879-1","Gentle Giants Petting Zoo",2018,"Duplo","Pre-school","Jurassic World","Normal","Box",2,"Retail",24,1,789,3.8,19.99,1,27.95
"9711","10880-1","T. rex Tower",2018,"Duplo","Pre-school","Jurassic World","Normal","Box",2,"Retail",22,1,625,0,29.99,1,44.95
"9712","10881-1","Mickey's Boat",2018,"Duplo","Pre-school","Mickey and the Roadster Racers","Normal","Box",2,"Retail",28,2,389,0,29.99,2,35
"9713","10882-1","Train Tracks",2018,"Duplo","Pre-school","Trains","Normal","Box",2,"Retail",23,0,1135,4.2,19.99,0,NA
"9714","11915-1","NINJAGO Build Your Own Adventure parts",2018,"Ninjago","Action/Adventure","Book Parts","Normal","Polybag",0,"Retail",67,1,132,0,NA,0,NA
"9715","11916-1","Parts for Disney Princess: Build your own Adventure",2018,"Disney","Licensed","Miscellaneous","Normal","Polybag",0,"{Not specified}",83,1,57,0,NA,0,NA
"9716","11917-1","Animal Atlas parts",2018,"Miscellaneous","Miscellaneous","Book Parts","Normal","Polybag",0,"{Not specified}",60,0,93,0,NA,0,NA
"9717","21038-1","Las Vegas",2018,"Architecture","Model making","Skylines","Normal","Box",0,"Retail",487,0,1040,0,NA,0,NA
"9718","21039-1","Shanghai",2018,"Architecture","Model making","Skylines","Normal","Box",2,"Retail",597,0,5873,4.2,59.99,17,75
"9719","21041-1","Great Wall of China",2018,"Architecture","Model making","Landmark Series","Normal","Box",2,"Retail - limited",551,0,5282,4.2,49.99,12,79.97
"9720","21042-1","Statue of Liberty",2018,"Architecture","Model making","Landmark Series","Normal","Box",7,"Retail - limited",1685,0,10917,4.3,119.99,6,93.2974
"9721","21047-1","Las Vegas",2018,"Architecture","Model making","Skylines","Normal","Box",2,"Retail",501,0,6764,4,39.99,25,79.95
"9722","21138-1","The Melon Farm",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",69,3,2020,4,14.99,3,25.99
"9723","21139-1","The Nether Fight",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",84,3,1725,3.8,14.99,1,35
"9724","21140-1","The Chicken Coop",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",198,1,3778,3.9,19.99,8,36.8737
"9725","21141-1","The Zombie Cave",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",241,3,3104,3.8,19.99,12,34.392
"9726","21142-1","The Polar Igloo",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",278,2,1538,3.9,29.99,2,7.5
"9727","21143-1","The Nether Portal",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",4,"Retail",470,3,1883,4.1,39.99,3,64.9935
"9728","21144-1","The Farm Cottage",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",4,"Retail",549,3,1078,4.2,49.99,0,NA
"9729","21145-1","The Skull Arena",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",2,"Retail",198,2,1976,4.1,19.99,3,34.44
"9730","21146-1","The Skeleton Attack",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",4,"Retail",457,4,781,4.2,39.99,1,99
"9731","21147-1","The Bedrock Adventures",2018,"Minecraft","Licensed","Minifig-scale","Normal","Box",4,"Retail",644,4,749,4,89.99,4,110.137
"9732","21311-1","Voltron",2018,"Ideas","Miscellaneous","Licensed","Normal","Box",20,"Retail - limited",2321,0,7916,4.5,179.99,18,375
"9733","21313-1","Ship in a Bottle",2018,"Ideas","Miscellaneous",NA,"Normal","Box",10,"Retail - limited",962,0,14892,4.3,69.99,27,97.9575
"9734","21314-1","TRON: Legacy",2018,"Ideas","Miscellaneous","Licensed","Normal","Box",8,"Retail - limited",230,3,10390,4.2,34.99,47,74.99
"9735","21315-1","Pop-Up Book",2018,"Ideas","Miscellaneous",NA,"Normal","Box",2,"Retail",859,5,8988,4.2,69.99,12,60
"9736","30325-1","My First Dinosaur",2018,"Duplo","Pre-school",NA,"Normal","Polybag",2,"{Not specified}",7,0,258,0,NA,1,5.2
"9737","30326-2","Farm - Girl",2018,"Duplo","Pre-school",NA,"Normal","Polybag",0,"{Not specified}",4,0,55,0,NA,NA,NA
"9738","30326-3","Farm - Goat",2018,"Duplo","Pre-school",NA,"Normal","Polybag",0,"{Not specified}",4,0,68,0,NA,NA,NA
"9739","30326-4","Farm - Boy",2018,"Duplo","Pre-school",NA,"Normal","Polybag",0,"{Not specified}",4,0,56,0,NA,NA,NA
"9740","30326-5","Farm - Calf",2018,"Duplo","Pre-school",NA,"Normal","Polybag",0,"{Not specified}",4,0,60,0,NA,NA,NA
"9741","30326-6","Farm - Chicken",2018,"Duplo","Pre-school",NA,"Normal","Polybag",0,"{Not specified}",4,0,53,0,NA,NA,NA
"9742","30339-1","Traffic Light Patrol",2018,"Juniors","Junior","City","Normal","Polybag",2,"{Not specified}",30,1,1162,2.8,NA,0,NA
"9743","30356-1","Hot Dog Stand",2018,"City","Modern day","General","Normal","Polybag",2,"Promotional",43,1,7793,4.1,NA,27,11
"9744","30357-1","Road Worker",2018,"City","Modern day","Construction","Normal","Polybag",2,"Retail - limited",58,1,5023,3.8,3.99,14,6.7328
"9745","30358-1","Dragster",2018,"City","Modern day","Racing","Normal","Polybag",2,"Retail - limited",40,1,3696,3.3,NA,22,4.25
"9746","30359-1","Police Water Plane",2018,"City","Modern day","Mountain Police","Normal","Polybag",2,"Retail - limited",48,1,2286,3.5,3.99,7,3.6679
"9747","30360-1","Arctic Ice Saw",2018,"City","Modern day","Arctic","Normal","Polybag",2,"Retail - limited",43,1,2849,3.5,3.99,13,6
"9748","30380-1","Kylo Ren's Shuttle",2018,"Star Wars","Licensed","The Last Jedi","Normal","Polybag",2,"{Not specified}",33,0,4242,3.4,NA,41,2.99
"9749","30381-1","Imperial TIE Fighter",2018,"Star Wars","Licensed","Solo","Normal","Polybag",2,"{Not specified}",42,0,3346,3.7,NA,27,6
"9750","30382-1","Baby Velociraptor Playpen",2018,"Jurassic World","Licensed","Fallen Kingdom","Normal","Polybag",2,"Promotional",48,0,6964,3.7,3.99,52,6
"9751","30403-1","Olivia's Remote Control Boat",2018,"Friends","Modern day","General","Normal","Polybag",2,"LEGO exclusive",25,1,1569,3.3,3.99,13,2
"9752","30404-1","Friendship Flower",2018,"Friends","Modern day","Miscellaneous","Normal","Polybag",2,"LEGO exclusive",100,0,3620,3.9,NA,20,6.3872
"9753","30405-1","Stephanie's Hockey Practice",2018,"Friends","Modern day","Sports","Normal","Polybag",2,"{Not specified}",35,1,1079,3.5,NA,5,2.64
"9754","30406-1","Unikitty Roller Coaster Wagon",2018,"Unikitty","Licensed","Promotional","Normal","Polybag",2,"LEGO exclusive",46,1,2148,3.2,3.99,75,2.99
"9755","30407-1","Harry's Journey to Hogwarts",2018,"Harry Potter","Licensed","Philosopher's Stone","Normal","Polybag",2,"Retail - limited",40,1,9556,3.9,NA,315,4
"9756","30450-1","Royal Talon Fighter",2018,"Marvel Super Heroes","Licensed","Black Panther","Normal","Polybag",2,"Retail - limited",59,0,2345,3.5,3.99,55,3.3697
"9757","30498-1","Imperial AT-Hauler",2018,"Star Wars","Licensed","Solo","Normal","Polybag",2,"{Not specified}",49,0,2401,3.1,NA,18,5.9687
"9758","30499-1","Robot/Vehicle Free Builds - Make It Yours",2018,"Miscellaneous","Miscellaneous","Make It Yours","Normal","Polybag",2,"Promotional",56,0,1291,3.5,NA,7,4.9
"9759","30525-1","The Guardians' Ship",2018,"Marvel Super Heroes","Licensed","Avengers: Infinity War","Normal","Polybag",2,"LEGO exclusive",69,0,5054,3.7,3.99,17,5.5
"9760","30526-1","The Mini Ultimate Batmobile",2018,"The LEGO Batman Movie","Licensed","Miscellaneous","Normal","Polybag",4,"{Not specified}",84,0,2511,3.8,NA,23,6.719
"9761","30530-1","WU-CRU Target Training",2018,"Ninjago","Action/Adventure","General","Normal","Polybag",2,"{Not specified}",46,2,1924,3.5,NA,5,5.99
"9762","30531-1","Sons of Garmadon",2018,"Ninjago","Action/Adventure","Sons of Garmadon","Normal","Polybag",2,"Retail",33,1,2663,3.6,NA,6,9.95
"9763","30532-1","Turbo",2018,"Ninjago","Action/Adventure","Sons of Garmadon","Normal","Polybag",2,"{Not specified}",61,1,1864,3.5,NA,5,4.55
"9764","30540-1","Yellow Flyer",2018,"Creator","Model making","Miscellaneous","Normal","Polybag",2,"{Not specified}",43,0,781,3.3,NA,1,5.8
"9765","30541-1","Animal Free Builds - Make It Yours",2018,"Miscellaneous","Miscellaneous","Make It Yours","Normal","Polybag",2,"LEGO exclusive",10,0,1103,3.6,1.99,17,3.4
"9766","30542-1","Cute Pug",2018,"Creator","Model making","3 in 1","Normal","Polybag",5,"Retail - limited",68,0,5683,3.8,3.99,31,15
"9767","30543-1","Christmas Train",2018,"Creator","Model making","Seasonal","Normal","Polybag",2,"Retail - limited",66,0,5238,3.7,NA,66,9.99
"9768","30547-1","Dragon Hunter",2018,"Ninjago","Action/Adventure","Hunted","Normal","Polybag",2,"{Not specified}",61,1,2041,3.7,NA,16,5.99
"9769","30552-1","Ariel's Underwater Symphony",2018,"Disney","Licensed","The Little Mermaid","Normal","Polybag",2,"{Not specified}",51,1,1309,3.3,NA,5,18.5
"9770","30614-1","Lex Luthor",2018,"DC Comics Super Heroes","Licensed","Superman","Normal","Polybag",0,"Promotional",4,1,1789,4,NA,24,12
"9771","30615-1","Edna Mode",2018,"Disney","Licensed","Incredibles 2","Normal","Polybag",0,"Promotional",4,1,1293,3.6,NA,12,7.4703
"9772","30617-1","Green Lantern Jessica Cruz",2018,"DC Comics Super Heroes","Licensed","Justice League","Normal","Polybag",0,"Promotional",4,1,1851,4.1,NA,27,15
"9773","31071-1","Drone Explorer",2018,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",109,0,3794,3.5,9.99,2,10
"9774","31072-1","Extreme Engines",2018,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",109,0,3564,3.8,9.99,4,9
"9775","31073-1","Mythical Creatures",2018,"Creator","Model making","3 in 1","Normal","Box",7,"Retail",223,0,3985,4,14.99,2,19.99
"9776","31074-1","Rocket Rally Car",2018,"Creator","Model making","3 in 1","Normal","Box",4,"Retail",241,0,2114,3.6,19.99,3,20
"9777","31075-1","Outback Adventures",2018,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",225,1,2291,3.8,19.99,7,20.7341
"9778","31076-1","Daredevil Stunt Plane",2018,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",200,1,2754,4,19.99,4,24
"9779","31077-1","Modular Sweet Surprises",2018,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",396,3,4333,3.9,39.99,8,37.99
"9780","31078-1","Tree House Treasures",2018,"Creator","Model making","3 in 1","Normal","Box",6,"{Not specified}",260,2,3519,4,29.99,5,37.0831
"9781","31079-1","Sunshine Surfer Van",2018,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",379,2,6611,4.1,34.99,6,49.99
"9782","31080-1","Modular Winter Vacation",2018,"Creator","Model making","3 in 1","Normal","Box",6,"Retail",374,2,2994,3.7,34.99,5,40
"9783","31081-1","Modular Skate House",2018,"Creator","Model making","3 in 1","Normal","Box",2,"Retail",422,2,3101,3.7,39.99,7,55
"9784","31083-1","Cruising Adventures",2018,"Creator","Model making","3 in 1","Normal","Box",2,"Retail",597,3,2800,4.2,59.99,3,40
"9785","31084-1","Pirate Roller Coaster",2018,"Creator","Model making","3 in 1","Normal","Box",2,"Retail",923,5,6885,4.2,89.99,20,139
"9786","31085-1","Mobile Stunt Show",2018,"Creator","Model making","3 in 1","Normal","Box",2,"Retail",581,2,1170,3.6,49.99,1,59.99
"9787","40187-1","Flower Display",2018,"Seasonal","Miscellaneous","Valentine's Day","Normal","Box",2,"LEGO exclusive",100,0,4983,4.1,5.99,5,17.99
"9788","40188-1","Pencil Pot",2018,"Miscellaneous","Miscellaneous","Accessories","Normal","Box",2,"Retail - limited",187,1,1908,4.1,12.99,3,18.2311
"9789","40197-1","Wedding Favour Set 2018",2018,"Miscellaneous","Miscellaneous",NA,"Normal","Box",1,"LEGO exclusive",132,2,3954,3.9,9.99,54,47.99
"9790","40198-1","LEGO Ludo Game",2018,"Miscellaneous","Miscellaneous","Games","Normal","Box",2,"LEGO exclusive",389,16,1760,3.7,39.99,3,33.657
"9791","40199-1","Billund Airport",2018,"Miscellaneous","Miscellaneous",NA,"Normal","Box",1,"Retail - limited",286,0,766,4.1,NA,1,87.6523
"9792","40235-1","Year of the Dog",2018,"Seasonal","Miscellaneous","Chinese Traditional Festivals","Normal","Box",2,"LEGO exclusive",156,0,3232,4,NA,14,29.1325
"9793","40270-1","Valentine's Bee",2018,"BrickHeadz","Licensed","Seasonal","Normal","Box",2,"LEGO exclusive",140,0,7232,3.8,9.99,53,17.99
"9794","40271-1","Easter Bunny",2018,"BrickHeadz","Licensed","Seasonal","Normal","Box",2,"LEGO exclusive",126,0,7265,3.7,9.99,17,14
"9795","40272-1","Halloween Witch",2018,"BrickHeadz","Licensed","Seasonal","Normal","Box",2,"LEGO exclusive",151,0,5766,3.7,9.99,19,19.99
"9796","40273-1","Thanksgiving Turkey",2018,"BrickHeadz","Licensed","Seasonal","Normal","Box",2,"LEGO exclusive",114,0,5178,3.8,9.99,14,20
"9797","40274-1","Mr. & Mrs. Claus",2018,"BrickHeadz","Licensed","Seasonal","Normal","Box",4,"LEGO exclusive",341,0,9223,4,19.99,42,25
"9798","40276-1","Walrus",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",55,0,526,0,NA,4,6
"9799","40277-1","Car and petrol pump",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",44,0,508,0,NA,0,NA
"9800","40278-1","Lamb",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",45,0,546,0,NA,1,5.97
"9801","40279-1","Frog",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",43,0,538,0,NA,3,4.95
"9802","40280-1","Tractor",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",38,0,555,0,NA,3,4.7684
"9803","40281-1","Surfer Dragon",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",43,0,526,0,NA,2,4.75
"9804","40282-1","BBQ",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",37,0,658,0,NA,1,4.4266
"9805","40283-1","Snail",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",37,0,538,0,NA,1,4.95
"9806","40284-1","Glider",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",29,0,458,0,NA,4,4.95
"9807","40285-1","Scarecrow",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",24,0,571,0,NA,1,15
"9808","40286-1","Ice Dragon",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",50,0,450,0,NA,0,NA
"9809","40287-1","Sleigh",2018,"Promotional","Miscellaneous","Monthly Mini Model Build","Normal","Polybag",2,"LEGO exclusive",64,0,557,0,NA,2,5
"9810","40288-1","BB-8",2018,"Star Wars","Licensed","Promotional","Normal","Polybag",2,"LEGO exclusive",48,0,7484,3.7,NA,39,13
"9811","40289-1","Diagon Alley",2018,"Harry Potter","Licensed","Promotional","Normal","Box",2,"Promotional",374,1,6430,4.1,NA,12,72
"9812","40290-1","60 Years of the LEGO Brick",2018,"Promotional","Miscellaneous","Gift with Purchase","Normal","Box",2,"LEGO exclusive",421,0,7433,4.2,NA,18,30
"9813","40291-1","Creative Personalities",2018,"Promotional","Miscellaneous","Gift with Purchase","Normal","Box",2,"LEGO exclusive",307,2,6820,4.1,NA,19,17.6464
"9814","40292-1","Christmas Gift Box",2018,"Seasonal","Miscellaneous","Christmas","Normal","Box",2,"LEGO exclusive",301,2,8746,4.1,NA,26,28.95
"9815","40293-1","Christmas Carousel",2018,"Seasonal","Miscellaneous","Christmas","Normal","Box",2,"LEGO exclusive",251,0,5492,3.9,NA,6,44.95
"9816","40298-1","DJ",2018,"Star Wars","Licensed","The Last Jedi","Normal","Polybag",1,"{Not specified}",22,1,7121,3.4,NA,39,5
"9817","40299-1","Kessel Mine Worker",2018,"Star Wars","Licensed","Solo","Normal","Polybag",1,"{Not specified}",22,1,4474,3.7,NA,19,21.99
"9818","40300-1","Han Solo Mudtrooper",2018,"Star Wars","Licensed","Solo","Normal","Polybag",1,"{Not specified}",22,1,6760,4,NA,92,13.8341
"9819","40301-1","Bat Shooter",2018,"The LEGO Batman Movie","Licensed","Miscellaneous","Normal","Polybag",2,"{Not specified}",40,0,350,0,NA,11,5.75
"9820","40302-1","Become my City Hero",2018,"City","Modern day","Mountain Police","Normal","Polybag",2,"Retail - limited",85,1,391,0,NA,0,NA
"9821","40303-1","Vehicle Set",2018,"City","Modern day","Miscellaneous","Normal","Polybag",0,"LEGO exclusive",79,0,490,0,NA,0,NA
"9822","40304-1","Numbers",2018,"Duplo","Pre-school",NA,"Normal","Polybag",0,"{Not specified}",11,0,182,0,NA,0,NA
"9823","40305-1","LEGO Brand Retail Store",2018,"Promotional","Miscellaneous","LEGO brand stores","Normal","Box",2,"LEGO exclusive",362,2,8342,4.1,24.99,24,37.0831
"9824","40306-1","LEGOLAND Castle",2018,"Promotional","Miscellaneous","LEGOLAND","Normal","Box",1,"LEGOLAND exclusive",220,1,2800,3.9,NA,8,15
"9825","40307-1","Castle Interior Kit",2018,"Disney","Licensed","Disney Princess","Normal","Box",1,"{Not specified}",115,0,1123,3.5,9.99,11,3.99
"9826","40309-1","Food Accessories",2018,"Xtra","Miscellaneous",NA,"Normal","Polybag",0,"LEGO exclusive",30,0,4193,4,3.99,22,4.9
"9827","40310-1","Botanical Accessories",2018,"Xtra","Miscellaneous",NA,"Normal","Polybag",0,"LEGO exclusive",24,0,3988,4,3.99,16,5.99
"9828","40311-1","Traffic Lights",2018,"Xtra","Miscellaneous",NA,"Normal","Polybag",1,"LEGO exclusive",46,0,4364,3.9,3.99,51,5.95
"9829","40312-1","Streetlamps",2018,"Xtra","Miscellaneous",NA,"Normal","Polybag",1,"LEGO exclusive",34,0,5350,3.9,3.99,36,6
"9830","40313-1","Bicycles",2018,"Xtra","Miscellaneous",NA,"Normal","Polybag",0,"LEGO exclusive",21,0,3886,3.9,3.99,17,5.49
"9831","40314-1","Dr. Fox Magnifying Machine",2018,"Unikitty","Licensed","Miscellaneous","Normal","Box",1,"LEGO exclusive",76,0,388,0,16.99,0,NA
"9832","40315-1","Ninjago Board Game",2018,"Ninjago","Action/Adventure","Promotional","Normal","Polybag",2,"{Not specified}",49,0,109,0,NA,0,NA
"9833","40320-1","Plants From Plants",2018,"Promotional","Miscellaneous","Miscellaneous","Normal","Box",1,"LEGO exclusive",29,0,2552,3.7,NA,17,5.75
"9834","40358-1","Bean There, Donut That",2018,"Promotional","Miscellaneous","Target","Normal","Box",1,"Retail - limited",146,4,4837,4,NA,62,15
"9835","40388-1","Mini-Doll Dress-Up Kit",2018,"Disney","Licensed","Miscellaneous","Normal","Box",1,"LEGO exclusive",80,0,545,0,9.99,4,8.31
"9836","40389-1","Photo Frame",2018,"Miscellaneous","Miscellaneous","Photo frames","Normal","Box",2,"LEGOLAND exclusive",171,0,269,0,NA,NA,NA
"9837","41151-1","Mulan's Training Day",2018,"Disney","Licensed","Mulan","Normal","Box",2,"Retail",104,1,1776,3.7,14.99,0,NA
"9838","41152-1","Sleeping Beauty's Fairytale Castle",2018,"Disney","Licensed","Sleeping Beauty","Normal","Box",2,"Retail",322,3,1194,3.8,39.99,2,69.223
"9839","41153-1","Ariel's Royal Celebration Boat",2018,"Disney","Licensed","The Little Mermaid","Normal","Box",2,"Retail",380,2,1266,4,49.99,1,45
"9840","41154-1","Cinderella's Dream Castle",2018,"Disney","Licensed","Cinderella","Normal","Box",2,"Retail",585,2,1206,3.9,69.99,0,NA
"9841","41155-1","Elsa's Market Adventure",2018,"Disney","Licensed","Frozen","Normal","Box",2,"Retail",125,2,1429,3.3,19.99,4,13.49
"9842","41156-1","Rapunzel's Castle Bedroom",2018,"Disney","Licensed","Tangled: The Series","Normal","Box",2,"Retail",156,1,944,3.7,19.99,1,30
"9843","41157-1","Rapunzel's Travelling Caravan",2018,"Disney","Licensed","Tangled: The Series","Normal","Box",2,"Retail",323,2,870,0,39.99,3,35.99
"9844","41190-1","Emily Jones & The Eagle Getaway",2018,"Elves","Action/Adventure",NA,"Normal","Box",2,"Retail",149,2,1795,3.7,14.99,3,16.4243
"9845","41191-1","Naida & The Water Turtle Ambush",2018,"Elves","Action/Adventure",NA,"Normal","Box",2,"Retail",205,2,1920,4.1,19.99,8,59.99
"9846","41192-1","Azari & The Fire Lion Capture",2018,"Elves","Action/Adventure",NA,"Normal","Box",4,"Retail",360,3,1439,4,29.99,3,60
"9847","41193-1","Aira & the Song of the Wind Dragon",2018,"Elves","Action/Adventure",NA,"Normal","Box",4,"Retail",451,3,1530,4.3,39.99,4,110
"9848","41194-1","Noctura's Tower & the Earth Fox Rescue",2018,"Elves","Action/Adventure",NA,"Normal","Box",6,"Retail",646,4,1316,4,59.99,5,143.8106
"9849","41195-1","Emily & Noctura's Showdown",2018,"Elves","Action/Adventure",NA,"Normal","Box",4,"Retail",650,4,1011,4,49.99,2,129
"9850","41196-1","The Elvenstar Tree Bat Attack",2018,"Elves","Action/Adventure",NA,"Normal","Box",6,"Retail",883,5,1117,4.3,79.99,3,150
"9851","41287-1","Bubbles' Playground Showdown",2018,"The Powerpuff Girls","Licensed",NA,"Normal","Box",2,"Retail",144,3,1394,3.5,19.99,9,19.35
"9852","41288-1","Mojo Jojo Strikes",2018,"The Powerpuff Girls","Licensed",NA,"Normal","Box",2,"Retail",228,4,1231,3.8,29.99,7,45
"9853","41327-1","Mia's Bedroom",2018,"Friends","Modern day","Bedrooms","Normal","Box",2,"Retail",86,1,1656,3.7,9.99,0,NA
"9854","41328-1","Stephanie's Bedroom",2018,"Friends","Modern day","Bedrooms","Normal","Box",2,"Retail",95,1,1482,3.5,9.99,3,14
"9855","41329-1","Olivia's Deluxe Bedroom",2018,"Friends","Modern day","Bedrooms","Normal","Box",2,"Retail",163,1,1210,3.8,14.99,0,NA
"9856","41330-1","Stephanie's Soccer Practice",2018,"Friends","Modern day","Sports","Normal","Box",2,"Retail",119,1,1054,3.4,14.99,2,15
"9857","41332-1","Emma's Art Stand",2018,"Friends","Modern day","Art","Normal","Box",2,"Retail",210,1,2129,3.9,19.99,2,25
"9858","41333-1","Olivia's Mission Vehicle",2018,"Friends","Modern day","Traffic","Normal","Box",2,"Retail",223,1,2269,3.9,19.99,1,25
"9859","41334-1","Andrea's Park Performance",2018,"Friends","Modern day","Music","Normal","Box",2,"Retail",229,3,973,3.6,24.99,0,NA
"9860","41335-1","Mia's Tree House",2018,"Friends","Modern day","Tree Houses","Normal","Box",2,"Retail",351,2,3027,3.9,29.99,12,32
"9861","41336-1","Emma's Art Café",2018,"Friends","Modern day","Heartlake City","Normal","Box",2,"Retail",378,2,1341,3.6,32.99,0,NA
"9862","41338-1","Stephanie's Sports Arena",2018,"Friends","Modern day","Sports","Normal","Box",2,"Retail",460,2,595,0,44.99,1,25
"9863","41339-1","Mia's Camper Van",2018,"Friends","Modern day","Great Outdoors","Normal","Box",2,"Retail",488,2,2145,4,54.99,0,NA
